Tem;Mr;Sd;Cp;n;IP;LOI;MBI;C_Mpa;T_Mpa;Duw;C_S
28;169.0806706;49.2529399;28.01715686;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;167.7740142;49.09399536;28.0245098;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;168.477497;49.32247814;28.02009804;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;166.7785338;61.86916291;28.00539216;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;169.0994885;61.6903503;28.00539216;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;172.3576674;62.03804148;28.00294118;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;164.6792674;61.90889904;28.00735294;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;164.6524919;62.05790955;28.01078431;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;173.3845972;12.16919148;14.39068627;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;148.9367429;12.16919148;14.39460784;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;163.3966208;12.10958728;14.39313725;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;167.4742002;12.26853182;14.39215686;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;139.0757254;12.29833392;14.39068627;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;141.7371205;24.9940292;14.37647059;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;160.0298847;25.05363341;14.37352941;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;162.6708311;24.81521659;14.38529412;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;149.8653245;24.70594222;14.37107843;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;146.6439232;24.73574432;14.37009804;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;168.5184733;36.55724462;14.35343137;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;157.5023337;36.58704672;14.35686275;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;153.7977662;36.17975133;14.35490196;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;156.8532296;36.38836605;14.35588235;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;157.2646625;36.51750849;14.35343137;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;151.661545;49.42181848;14.35196078;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;152.2267414;49.56089495;14.34607843;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;151.3071701;49.64036722;14.35245098;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;160.402003;49.63043319;14.34117647;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;156.70849;49.40195041;14.35539216;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;150.8219196;62.2466562;14.37941176;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;154.2767205;62.08771165;14.37352941;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;159.60333;61.88903098;14.36176471;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;155.0576422;61.81949274;14.36421569;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;150.7859751;62.09764569;14.35441176;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;157.0024318;12.13260994;41.19117647;0.344596408;0.35;6.8;8.2;2.864734263;2.971275823;1.497445293;0.16
28;160.594628;11.59647169;41.18627451;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;150.9396755;12.27160874;41.19068627;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;179.133375;12.53967786;41.18627451;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;173.3272004;12.11275296;41.19019608;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;146.6600861;24.82121509;41.17794118;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;167.8300964;24.95028541;41.17303922;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;181.2574408;24.92049995;41.17843137;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;188.9506179;24.99992784;41.17647059;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;172.7782623;25.15878361;41.17352941;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;174.6489213;36.94389654;41.18382353;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;172.7647032;36.5467571;41.18333333;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;180.6427558;37.12260929;41.18284314;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;189.4854441;36.59639953;41.18676471;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;175.878918;36.77511227;41.18333333;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;176.737795;49.5530738;41.17009804;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;182.5423043;49.57293077;41.16519608;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;180.9087664;49.56300229;41.16421569;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;184.3177251;49.81121444;41.15245098;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;189.7588587;49.69207261;41.16323529;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;179.6644492;62.11260864;41.14754902;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;189.8530835;62.39060625;41.15343137;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;189.9593289;61.94382437;41.15686275;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;188.9673792;62.76788872;41.1495098;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;194.9073971;61.82468254;41.1504902;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;191.218234;12.34110814;28.04705882;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;151.7781388;12.46024997;28.0377451;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;125.5607332;12.58932029;28.04754902;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;126.0481484;12.64889121;28.04852941;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;153.1515981;12.42053603;28.03872549;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;140.5788669;24.93042843;28.01470588;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;153.9104142;25.05949875;28.02401961;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;149.3928713;25.08928421;28.025;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;153.0759953;24.59285991;28.02990196;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;154.8874183;24.80135812;28.03921569;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;151.9126952;37.07296686;28.03578431;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;163.57347;36.72546984;28.03627451;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;156.3003974;36.67582741;28.02401961;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;159.1241899;36.6857559;28.02401961;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;164.1839996;36.63611347;28.03382353;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;155.0750091;49.43393197;28.01813725;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;166.0469828;49.44386046;28.02156863;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;162.5839043;49.64243018;28.025;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;175.4242184;49.23536225;28.01911765;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;170.89266;49.40414651;28.01715686;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;163.140221;61.80482557;28.00833333;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;172.0752106;62.02325226;28.00931373;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;173.611753;61.854468;28.01127451;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;180.5826741;61.93389589;28.01029412;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;174.6133406;61.59632736;28.01372549;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;169.3812247;12.3013942;14.67696078;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;91.49425536;12.0829675;14.65637255;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;89.44373747;12.31132268;14.66372549;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;79.45992201;12.41060754;14.65686275;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;86.92545352;12.22196631;14.65294118;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;93.57712558;25.31763939;14.64019608;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;93.26445122;25.35735333;14.64264706;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;91.89363647;25.45663819;14.64313725;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;91.40513179;25.3077109;14.64803922;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;92.79018736;25.38713879;14.64558824;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;88.70845598;36.84461168;14.63823529;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;104.2542316;36.55668558;14.62745098;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;106.3288982;36.93396805;14.62156863;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;112.6716863;36.69568439;14.62058824;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;106.3371491;36.6857559;14.63039216;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;104.7535939;49.4835744;14.62696078;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;123.0722684;48.79850886;14.62892157;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;119.0927609;49.22543376;14.63137255;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;124.8152427;49.08643496;14.63284314;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;124.261077;49.75164352;14.625;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;123.5422688;61.72539768;14.69411765;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;136.9462119;62.11260864;14.69852941;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;140.6013416;61.91403892;14.7;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;136.3960165;62.24167896;14.7004902;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;138.0916523;61.95375286;14.7;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
28;138.8332936;12.92380696;41.18970588;0.358496805;0.35;6.8;8.2;2.836612409;2.608693196;1.465686109;0.16
40;160.594628;13.35063007;41.18872549;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;150.9396755;12.88410248;41.19166667;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;179.133375;14.1447196;41.18382353;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;173.3272004;13.42011291;41.18088235;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;146.6600861;24.90463261;41.16960784;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;167.8300964;24.92448484;41.16617647;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;181.2574408;25.17263782;41.17254902;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;188.9506179;25.22226842;41.1745098;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;172.7782623;24.36862218;41.16372549;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;174.6489213;37.77880897;41.14705882;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;172.7647032;37.59021271;41.15833333;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;180.6427558;38.58282461;41.15147059;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;189.4854441;37.92770075;41.14803922;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;175.878918;37.66962166;41.15098039;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;176.737795;49.92837864;41.19803922;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;182.5423043;49.53133388;41.19705882;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;180.9087664;49.22362419;41.19803922;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;184.3177251;50.31549728;41.20245098;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;189.7588587;49.72985626;41.20294118;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;179.6644492;61.8099431;41.17794118;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;189.8530835;62.25661846;41.17647059;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;189.9593289;61.79009086;41.18186275;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;188.9673792;61.38311998;41.1877451;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;194.9073971;62.98122514;41.18431373;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;191.218234;11.87163834;28.34313725;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;151.7781388;12.76498905;28.34509804;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;125.5607332;12.69550622;28.34607843;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;126.0481484;12.82454577;28.34803922;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;153.1515981;12.95358531;28.34509804;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;140.5788669;25.08330275;28.35392157;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;153.9104142;25.07337663;28.3622549;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;149.3928713;24.89470649;28.35343137;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;153.0759953;25.06345051;28.34803922;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;154.8874183;25.70864825;28.34166667;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;151.9126952;36.73656647;28.31617647;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;163.57347;37.65969554;28.31029412;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;156.3003974;37.28250302;28.32303922;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;159.1241899;36.76634483;28.32009804;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;164.1839996;37.03435004;28.32843137;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;155.0750091;49.43207269;28.31813725;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;166.0469828;49.3824421;28.31862745;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;162.5839043;49.91845252;28.31568627;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;175.4242184;49.71000402;28.31715686;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;170.89266;49.89860028;28.3127451;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;163.140221;62.05809608;28.30490196;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;172.0752106;62.19706174;28.30931373;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;173.611753;62.32610129;28.30441176;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;180.5826741;62.45514084;28.30588235;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;174.6133406;62.5941065;28.30637255;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;169.3812247;12.30838758;14.20196078;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;91.49425536;12.32823982;14.20980392;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;89.44373747;12.12971744;14.20980392;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;79.45992201;12.40764877;14.21421569;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;86.92545352;12.27860922;14.21323529;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;93.57712558;25.20241618;14.19852941;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;93.26445122;24.83514977;14.20147059;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;91.89363647;25.09322887;14.2;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;91.40513179;25.0038938;14.20294118;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;92.79018736;25.19249006;14.20441176;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;88.70845598;36.44870902;14.20196078;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;104.2542316;36.67700976;14.2004902;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;106.3288982;36.94501497;14.20539216;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;112.6716863;36.67700976;14.19264706;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;106.3371491;36.696862;14.1877451;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;104.7535939;49.7497085;14.19313725;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;123.0722684;49.4916294;14.19264706;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;119.0927609;49.4916294;14.19558824;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;124.8152427;49.19384583;14.18921569;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;124.261077;49.16406748;14.19068627;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;123.5422688;61.86949982;14.18186275;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;136.9462119;61.69082967;14.19068627;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;140.6013416;61.67097744;14.19411765;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;136.3960165;61.59156848;14.19656863;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;138.0916523;61.91913041;14.19019608;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;138.8332936;12.19840911;41.47892157;0.322161942;0.35;6.8;8.2;3.78803806;3.261897662;1.548702847;0.16
40;179.879753;12.69468287;41.48578431;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;192.5046722;12.13885626;41.48529412;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;187.1239586;12.5656517;41.48186275;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;198.2497358;12.57557717;41.48088235;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;199.2400828;24.80376271;41.32647059;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;194.2232998;25.04197411;41.32745098;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;204.7343324;24.97249579;41.32647059;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;184.1333594;25.20078172;41.32156863;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;182.4982425;25.04197411;41.32401961;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;195.3643326;36.77388588;41.31078431;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;194.1502559;36.77388588;41.30735294;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;195.6898796;36.54559995;41.31421569;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;209.0001544;36.47612163;41.31029412;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;197.4467995;36.21805927;41.30931373;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;188.278703;49.52812161;41.30686275;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;191.3374962;49.46856876;41.30833333;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;206.820269;48.97229499;41.30588235;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;205.5354136;49.77625849;41.30441176;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;195.0587957;49.67700374;41.30588235;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;199.3432396;61.7761581;41.29607843;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;212.1288849;61.78608357;41.29411765;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;200.6085576;61.8555619;41.29264706;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;201.6994784;62.12354973;41.29509804;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;205.7321133;61.83571095;41.30196078;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;203.9270176;12.27781291;28.28921569;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;187.3532577;12.23811101;28.29705882;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;174.0433461;11.91057033;28.29362745;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;180.461774;12.42669504;28.28088235;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;162.6818929;12.20833459;28.28872549;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;159.2783315;25.10152696;28.28235294;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;187.587648;25.53824788;28.29019608;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;186.1244264;25.47869502;28.27647059;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;179.4801925;25.73675738;28.27647059;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;174.4225715;25.88563951;28.2745098;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;196.6673488;37.24038322;28.27892157;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;183.1583921;37.49844558;28.2745098;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;191.5732624;37.50837105;28.28284314;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;182.2533489;37.71680604;28.2745098;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;185.6155094;37.27015965;28.26862745;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;195.3329202;50.1335756;28.2627451;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;188.7138738;49.81596039;28.2627451;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;188.5244021;50.11372465;28.26813725;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;188.4173559;49.48841971;28.25931373;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;189.4141269;49.60752541;28.26666667;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;196.4829605;62.08384783;28.26127451;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;197.7434533;61.63720144;28.25882353;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;193.2700087;61.81586;28.25441176;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;195.1840384;62.20295353;28.25098039;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
40;187.6707849;61.9746676;28.25343137;0.329109648;0.35;6.8;8.2;3.783486331;3.863231702;1.53282895;0.16
