"y_real","y_predicho"
0.11864406779661,0.117607223248933
0.11864406779661,0.129002525116866
0.11864406779661,0.118010264590714
0.11864406779661,0.116609230305391
0.11864406779661,0.118261839012465
0.11864406779661,0.116808670567566
0.11864406779661,0.11781618374161
0.11864406779661,0.118688202405747
0.11864406779661,0.115301630633262
0.11864406779661,0.115313964699657
0.11864406779661,0.118653307875913
0.11864406779661,0.117112944771703
0.11864406779661,0.116015835888828
0.11864406779661,0.115563301625356
0.11864406779661,0.115410425453463
0.11864406779661,0.115252173245881
0.11864406779661,0.114431736277966
0.11864406779661,0.11445653451972
0.11864406779661,0.115307734705842
0.11864406779661,0.114052310093767
0.11864406779661,0.116491557323705
0.11864406779661,0.11622342145935
0.11864406779661,0.11532010772564
0.11864406779661,0.115545439463573
0.11864406779661,0.117149059521281
0.11864406779661,0.118389284764449
0.11864406779661,0.120125793685656
0.11864406779661,0.122210148987506
1,1.00036322663984
1,0.999338325582607
1,0.998661241681472
1,1.00005636697729
1,0.999809123204126
1,0.999009794013295
1,0.998379546473434
1,0.998150428087181
1,1.00034936086447
1,1.00013169732597
1,1.0021462457631
1,1.00202257387632
1,0.995644930734566
1,0.995591507408221
1,0.997231278840931
1,0.999185666539143
1,0.998792158162684
1,0.999069093564945
1,1.00166506603452
1,1.00149510671628
1,1.00168190192705
1,1.00223377800031
1,1.00222116189312
1,1.00181282568324
1,1.00250936361354
1,1.00015006991205
1,1.00005993293097
1,1.00316528481878
1,1.00109436364027
1,1.00165637637767
1,1.00326968944476
1,1.00291085683152
1,0.996066629613972
1,0.995874236740293
1,0.996093207039842
1,0.995066226820676
1,0.995222476679808
1,0.99491238949792
1,0.994884771701405
1,0.994080657691731
1,0.994240476600499
1,0.998648294982814
1,0.99864761464922
1,0.998625671443461
1,0.998271867824299
1,0.99828743981692
1,0.998385880350114
1,0.997434230058161
1,1.00077541908005
1,1.00018871342722
1,1.00078667840912
1,1.00116953275891
1,1.00228040528033
1,1.00074876824592
1,0.997257124691296
1,0.996607251968271
1,0.996499176512591
1,0.996665831552345
1,0.996617108245621
1,0.995812725867788
1,0.999876650724599
1,0.999799519192056
1,1.0000491537486
1,0.999721379646092
1,1.00018981015424
1,0.999992638147845
1,0.996579360268608
1,0.998804865769647
1,0.997904539365313
1,1.00095126304931
1,1.00023566365493
1,0.999589500830941
1,0.999525356467712
1,0.998718592782152
1,0.998677859037025
1,0.99757030270394
1,0.997724257285846
1,0.997555973674353
1,1.00298904072659
1,1.00230679636345
1,1.00281258233257
1,1.00302381895692
1,1.00265764521042
1,1.00131982581056
1,1.00108593575372
1,1.00078650144224
1,0.999662638385818
1,1.00079613023836
1,1.00013941905334
1,0.999365413126557
1,0.998795090025953
1,0.998465448677282
1,0.997432895571373
1,0.999343091820013
1,0.999331438305329
1,0.99958408112056
1,0.999754488360627
1,0.999565507602795
1,1.0000635143832
1,1.00407155163676
1,1.00394903136944
1,1.00349972144644
1,1.00359113194763
1,1.00262005981397
1,1.00269658370896
1,1.00194339040586
1,1.00297498752343
1,1.00235920788798
1,1.00105782869636
1,1.00105321944606
1,0.999960471516781
1,1.00181386672183
1,1.00169166945688
1,1.0037694663512
1,1.00627610437507
1,1.00587278694757
1,1.00599926728832
1,1.00864098151105
1,1.00472567539301
1,1.00543787627079
1,1.00534162314591
1,1.00075292011181
1,0.999766235863547
1,0.998503490615171
1,0.997651475255001
1,0.995886501706047
1,0.997129791490784
1,0.99805256422161
1,0.999452911209042
1,0.997134309001802
1,0.998041118620508
1,0.999435920508083
1,0.998535101099993
1,0.998870160112748
1,0.999007435716566
1,0.999048547163691
1,0.991965973107737
1,0.993344315935571
1,0.994361133163156
1,0.992203020332875
1,0.992419035589952
1,0.997255894540854
1,0.997239734762035
1,0.999908513772842
1,0.998314547283667
1,1.00032613648255
1,0.999395887265565
1,1.0090840535958
1,1.00342015756515
1,1.00450150340692
1,1.00943199805197
1,1.00249640728458
1,1.00381421437686
1,1.00339133262047
1,1.00319826210666
1,1.00234718667667
1,1.00156161699017
1,0.999712870543062
1,0.997656797100626
